date,title,body
"

                    04                  

				  JUNIO                  
","

                    Pasas de uva: Argentina es el tercer paÃ­s que mÃ¡s creciÃ³ en exportaciones                  
","
                  Con una expansiÃ³n de U$S 25,5 millones en los Ãºltimos cinco aÃ±os, nuestro paÃ­s se posiciona tercero, seguido de Brasil, su principal comprador.                    "
"

                    02                  

				  JUNIO                  
","

                    Impactos y retos del Covid-19 en los actores de la cadena agroalimentaria                  
","
                  Cuando esta nota se escribe el Center for Systems Science and Engineering (CSSE) de la Universidad de Johns Hopkins en Estados Unidos reporta un total de 4.782.539 casos confirmados del COVID-19; 317.566 fallecimientos y 1.776.388 personas recuperadas, a causa de la enfermedad del COVID-19, declarada en marzo del 2020 pandemia por la OrganizaciÃ³n Mundial de la Salud (OMS).                   "
"

                    28                  

				  MAYO                  
","

                    Las naciones africanas prefieren la biotecnologÃ­a agrÃ­cola para obtener ganancias potenciales en la seguridad alimentaria                  
","
                  Aunque solo unos pocos paÃ­ses africanos ahora estÃ¡n cultivando cultivos genÃ©ticamente modificados (GM) comercialmente, los gobiernos de todo el continente reconocen cada vez mÃ¡s el papel crucial que puede desempeÃ±ar la biotecnologÃ­a en la mejora de la seguridad alimentaria.                   "
"

                    26                  

				  MAYO                  
","

                    China impone aranceles a la cebada de Australia como nuevo castigo por intentar investigar el virus                  
","
                  Estas medidas comerciales de PekÃ­n han sido interpretadas como una represalia despuÃ©s de que el embajador en Camberra, Cheng Jingye, sugiriera un boicot comercial.                   "
"

                    21                  

				  MAYO                  
","

                    El maÃ­z corta una racha de tres subas consecutivas en Chicago                  
","
                  Desde fyo informron que los futuros de maÃ­z operan en baja por ventas tÃ©cnicas luego de marcar 3 subas consecutivas a partir de la recuperaciÃ³n en el precio del petrÃ³leo que mejora las perspectivas de cara al consumo de etanol y los mercados energÃ©ticos.                    "
"

                    19                  

				  MAYO                  
","

                    Por el coronavirus, el agro es de las pocas grandes fuentes generadoras de divisas                  
","
                  En el primer trimestre de 2020 el ingreso neto integral de divisas generado por los sectores oleaginosos y cereales y otras actividades primarias, fue de 3849 millones de dÃ³lares.                    "
"

                    14                  

				  MAYO                  
","

                    Argentina: La Semana de la Miel                  
","
                  En mayo se celebra en Argentina la Semana de la Miel. La abeja es muy trabajadora y los apicultores e innovadores tambiÃ©n hacen su parte para ofrecer un producto de calidad.                     "
"

                    12                  

				  MAYO                  
","

                    Fungicidas: Desembolsan US$ 60 millones por un principio activo                  
","
                  A cambio de US$ 60 millones, la firma FMC Corporation se quedarÃ¡ con el principio activo Fluindapy. Este principio activo, descubierto originalmente por la italiana Isagro, ha sido desarrollado conjuntamente por FMC e Isagro por un acuerdo de colaboraciÃ³n de investigaciÃ³n y desarrollo de 2012.                    "
"

                    07                  

				  MAYO                  
","

                    Producción de azúcar de Brasil en 2020-21 crecería 18,5 %                  
","
                  Brasil produciría 35,3 millones de toneladas de azúcar en la temporada 2020-21 (de abril a marzo).                "
"

                    05                  

				  MAYO                  
","

                    Se esperan menores exportaciones del complejo girasolero en este año                  
","
                  Es por la caída en la producción y los problemas que afrontan los principales destinos de los subproductos del cultivo. Además, se prevé un repunte del mercado doméstico.                     "
"

                    30                  

				  ABRIL                  
","

                    En la Bolsa de Chicago volvieron a caer los precios del maÃ­z y de la soya                  
","
                  Por tercera rueda consecutiva, los precios del maÃ­z y de la soja cerraron en baja hoy en la Bolsa de Chicago, donde los impactos derivados de la pandemia deÂ coronavirusÂ y el rÃ¡pido avance de la siembra 2020/2021 se mantuvieron como los principales fundamentos de presiÃ³n negativa sobre las cotizaciones.                    "
"

                    28                  

				  ABRIL                  
","

                    La soya se dispara en Brasil y alcanza R $ 112 por bolsa para septiembre                  
","
                  La fuerte apreciaciÃ³n del dÃ³lar favoreciÃ³ a la materia prima brasileÃ±a. La consultora estima que se comercializaron 1,5 millones de toneladas el pasado viernes 24.                  "
"

                    23                  

				  ABRIL                  
","

                    Bolivia: Empresarios demandan un Pacto Social y EconÃ³mico para enfrentar la crisis Covid-19                  
","
                  Frente a la gravedad de la crisis que golpea a la economÃ­a boliviana por el Covid-19, los exportadores propusieron hoy al Gobierno nacional y a los trabajadores la firma de un Pacto Social y EconÃ³mico que permita acordar reformas econÃ³micas estructurales para enfrentar la recesiÃ³n, impulsar las exportaciones y evitar la destrucciÃ³n del empleo.                     "
"

                    21                  

				  ABRIL                  
","

                    Optimismo por demanda mundial de carne y soya                  
","
                  El presidente de la Consultora NÃ³vitas estima que China acelerarÃ¡ las compras en un par de meses. Son tiempos complicados, se sabe. Pero afortunadamente se ven luces, no tan lejanas al final del tÃºnel por el que atraviesa el mundo llamado Covid-19.                      "
"

                    16                  

				  ABRIL                  
","

                    EE.UU. amplia cuota de importaciÃ³n de azÃºcar boliviana a 12.758 toneladas                  
","
                  La Embajada de los Estados Unidos (EE.UU.) en Bolivia informÃ³ este martes pasado, mediante sus redes sociales, que EE.UU. decidiÃ³ ampliar la cuota de importaciÃ³n de azÃºcar boliviana a 12.758 toneladas.                    "
"

                    14                  

				  ABRIL                  
","

                    Argentina: Las 8 estrategias que estÃ¡n aplicando los empresarios agropecuarios en la crisis del coronavirus                  
","
                  La mayorÃ­a de los empresarios continÃºa considerando que la situaciÃ³n econÃ³mica y financiera del paÃ­s, como asÃ­ tambiÃ©n de las empresas, es peor hoy que hace un aÃ±o.                     "
"

                    09                  

				  ABRIL                  
","

                    DespuÃ©s de siete aÃ±os, China abriÃ³ su mercado a las legumbres argentinas                  
","
                  En las Ãºltimas horas, China confirmÃ³ la apertura de su mercado a las legumbres argentinas y habilitÃ³ a varias compaÃ±Ã­as a comenzar a exportar. SerÃ¡n siete empresas y ocho plantas que ya estÃ¡n autorizadas para el envÃ­o de arvejas al gigante asiÃ¡tico, que la GACC (General Administration of Customs of The Peopleâ€™s of China) dio a conocer en las Ãºltimas horas.                   "
"

                    07                  

				  ABRIL                  
","

                    Trigo: subiÃ³ en Chicago y en Rosario la oferta para la campaÃ±a 2020/21 mejorÃ³ US$ 5                  
","
                  El mercado de Chicago el trigo liderÃ³ las subas en la Ãºltima rueda de la semana. El cereal avanza cerca de US$ 3,6 para llegar a US$ 202 en la posiciÃ³n mayo 2020.                     "
"

                    02                  

				  ABRIL                  
","

                    ExportaciÃ³n de carne chilena a China aumenta a pesar de la crisis del Coronavirus                  
","
                  A pesar de la crisis sanitaria provocada por el Coronavirus, lo que ha repercutido en el transporte, el comerio y otros aspectos de la vida cotidiana de las personas, la exportaciÃ³n de carne chilena al mercado chino registrÃ³ un aumento durante el comienzo de 2020.                   "
"

                    31                  

				  MARZO                  
","

                    CanadÃ¡ cumple 25 aÃ±os de aprobaciones de cultivos transgÃ©nicos                  
","
                  CanadÃ¡ cumple 25 aÃ±os de aprobaciones de cultivos transgÃ©nicos despuÃ©s del lanzamiento comercial de dos variedades de colza modificadas genÃ©ticamente tolerantes a herbicidas el 14 de marzo de 1995.                   "
"

                    26                  

				  MARZO                  
","

                    La pÃ©rdida del poder energÃ©tico para los granos y oleaginosas, por Celina Mesquida                     
","
                  Sin duda, las grÃ¡ficas se ven mucho mejor que la semana pasada para la soja, la harina y el trigo, pero no asÃ­ para maÃ­z y aceite de soja. De este modo creemos que sin un cambio en la secuencia del mercado de energÃ©ticos serÃ¡ realmente difÃ­cil perseguir subas en las cotizaciones de estos productos en el corto plazo.                   "
"

                    24                  

				  MARZO                  
","

                    Las plantas editadas con CRISPR pueden ayudar a frenar la pÃ©rdida anual de cosechas de $ 220 mil millones                  
","
                  Las enfermedades de plantas, plantean sin duda la mayor amenaza para la agricultura, imponiendo una carga econÃ³mica dramÃ¡tica y poniendo en peligro los medios de vida de los agricultores de todo el mundo. Â                 "
"

                    19                  

				  MARZO                  
","

                    El mercado de cultivos biotecnolÃ³gicos superarÃ¡ los US $ 37,46 mil millones para 2027                  
","
                  El mercado global de cultivos biotecnolÃ³gicos fue valorado en US $ 18,15 mil millones en 2018, segÃºn Coherent Market Insights en su informe publicado en febrero de 2020.                     "
"

                    17                  

				  MARZO                  
","

                    Nuevas bajas para la soja en Chicago, que va camino a los US$ 300 la tonelada                  
","
                  El temor a la recesiÃ³n mundial deja nuevas bajas para los commodities agrÃ­colas en el mercado de Chicago. El impacto econÃ³mico del coronavirus deja nuevas bajas en los mercados globales y los commodities agrÃ­colas no son ajenos a esta tendencia.                    "
"

                    12                  

				  MARZO                  
","

                    Bioceres consiguiÃ³ U$S 42,5 millones para lanzar su tecnologÃ­a HB4                  
","
                  La empresa Bioceres quiere llevar su tecnologÃ­a HB4, que confiere tolerancia a sequÃ­a para cultivos de trigo y soja, a cientos de miles de hectÃ¡reas y crecer en Estados Unidos y Brasil.                   "
"

                    10                  

				  MARZO                  
","

                    Retenciones: La Argentina estÃ¡ entre los paÃ­ses del mundo que mÃ¡s presiona fiscalmente al campo y mÃ¡s desalienta las exportaciones                  
","
                  Desde 2002, el campo y la agroindustria aportaron USD 100.000 millones por este impuesto. Pero ademÃ¡s los productores del agro pagan muchos mÃ¡s y hacen que el Estado se quede, en promedio, con el 77 % del ingreso generado por el sector.                   "
"

                    05                  

				  MARZO                  
","

                    Argentina: Ya es oficial: las retenciones a la exportaciÃ³n de soya sube al 33 %                  
","
                  El Gobierno le confirmÃ³ a la Mesa de Enlace el aumento del gravamen, pero segmentado. Productores de menos de 1.000 tn anuales no pagan el nivel mÃ¡s alto. Por ahora no hay paro.                   "
"

                    03                  

				  MARZO                  
","

                    JapÃ³n invierte en el desarrollo de productos hechos con plantas argentinas                  
","
                  Una empresa nipona firmÃ³ un convenio con el INTA a fin de indagar en recursos vegetales novedosos que les permitan desarrollar, de modo sustentable, productos cosmÃ©ticos, farmacÃ©uticos y alimentos funcionales.                  "
"

                    27                  

				  FEBRERO                  
","

                    Agregaron valor a la producciÃ³n local y ahora exportan a 15 paÃ­ses                  
","
                  Uno de los grandes cuestionamientos que recibe la agroindustria, tiene que ver con agregar valor a las commodities. Â¿QuÃ© quiere decir? La definiciÃ³n clÃ¡sica consiste en transformar la materia prima en un producto, y la otra, es el valor de los intangibles, se trata de ese diferencial o atributo que puede tener un producto.                   "
"

                    20                  

				  FEBRERO                  
","

                    El trigo asume nuevamente el protagonismo en Chicago y cerrÃ³ con subas de 8 dÃ³lares                  
","
                  Los contratos de trigo cerraron una jornada sobresaliente, al apuntar ganancias prÃ³ximas a 8 U$S/tn. Los contratos iniciaron en alza y consolidaron las subas al desarrollarse la rueda.                    "
"

                    18                  

				  FEBRERO                  
","

                    Brasil tendrÃ¡ una cosecha de 125 millones de toneladas de soja                  
","
                  La cosecha de soja de Brasil tendrÃ­a un volumen de 125 millones de toneladas, valor que representa el volumen mÃ¡s importante de su historia, segÃºn el Ãºltimo informe publicado este martes por el USDA (Departamento de Agricultura de Estados Unidos, por sus siglas en inglÃ©s).                   "
"

                    13                  

				  FEBRERO                  
","

                    El plan de China para vencer a los EE.UU. en la bioeconomÃ­a mundial de billones de dÃ³lares                  
","
                  La bioeconomÃ­a de los EE.UU. ahora tiene un valor de casi un billÃ³n de dÃ³lares y llegÃ³ allÃ­ mediante inversiones gubernamentales inteligentes, polÃ­ticas inteligentes y dinero inteligente.                   "
"

                    11                  

				  FEBRERO                  
","

                    EspaÃ±a: La condena del campo: los agricultores asumen el 90% de la caÃ­da de los precios                  
","
                  El SMI ha encendido el campo, pero solo ha sido la chispa que ha prendido un sistema asolado por el poder dominante de la industria procesadora, la desregulaciÃ³n y la falta de profesionalizaciÃ³n.                    "
"

                    06                  

				  FEBRERO                  
","

                    Chicago cierra con subas                  
","
                  Chicago cierra con subas para los tres productos principales, respaldado por una amplia fortaleza en los mercados de valores luego de las pÃ©rdidas generadas por el temor al coronavirus en China.                   "
"

                    04                  

				  FEBRERO                  
","

                    Ganaderos negocian con Chile y forestales pactan ventas a China                  
","
                  En el 1er. semestre se prevÃ© la llegada de una misiÃ³n del servicio agrÃ­cola y pecuario de Chile para auditar frigorÃ­ficos. ExportaciÃ³n maderable al paÃ­s asiÃ¡tico implica $us 5 millones.                      "
"

                    30                  

				  ENERO                  
","

                    Basf invierte en Asia y abre un nuevo centro de producciÃ³n en Singapur                  
","
                  La nueva planta para la protecciÃ³n de cultivos, suministrarÃ¡ productos mÃ¡s innovadores y sustentables para la agricultura en el mercado de Asia PacÃ­fico.                   "
"

                    28                  

				  ENERO                  
","

                    Italia se apunta a la bioeconomÃ­a                  
","
                  En 2017 el sector de la bioeconomÃ­a en Italia representaba un volumen total de negocio de 300.000 millones de euros, y, en trece aÃ±os de actividad, logrÃ³ crear dos millones de puestos de trabajo.                    "
"

                    23                  

				  ENERO                  
","

                    El modelo agropecuario argentino                   
","
                  Siembra directa, no deforestaciÃ³n en el Gran Chaco argentino y el programa de Carbono Neutro; 3 ejes de una presentaciÃ³n de Gustavo IdÃ­goras en Bruselas.                   "
"

                    21                  

				  ENERO                  
","

                    La bioeconomÃ­a de los Estados Unidos es fuerte, pero enfrenta desafÃ­os                  
","
                  Estados Unidos es un lÃ­der claro en el panorama mundial de la bioeconomÃ­a, pero enfrenta desafÃ­os de liderazgo descentralizado, desarrollo inadecuado del talento, vulnerabilidades de ciberseguridad, inversiÃ³n estancada en investigaciÃ³n fundamental y competencia internacional, de acuerdo con Safeguarding the Bioeconomy, un nuevo informe de las Academias Nacionales de Ciencias, IngenierÃ­a y Medicina.                    "
"

                    16                  

				  ENERO                  
","

                    Los precios mundiales de los alimentos suben a un mÃ¡ximo de 5 aÃ±os                  
","
                  Los precios mundiales de los alimentos subieron por tercer mes consecutivo para alcanzar un mÃ¡ximo de cinco aÃ±os en diciembre, impulsados por fuertes aumentos en los aceites vegetales, el azÃºcar y los lÃ¡cteos, asÃ­ como por el repunte de los precios de los cereales, asÃ­ lo seÃ±alÃ³ la agencia de alimentos de las Naciones Unidas.                    "
"

                    14                  

				  ENERO                  
","

                    En diciembre, Uruguay logrÃ³ el mayor volumen de carne exportada                  
","
                  Las exportaciones de carne vacuna en diciembre se acercaron a las 29.000 toneladas peso embarque, el mayor volumen exportado desde mayo del mismo aÃ±o.                    "
"

                    23                  

				  DICIEMBRE                  
","

                    Agropecuarios cierran la gestiÃ³n 2019 con un leve incremento de la producciÃ³n y bajos ingresos                  
","
                  La CÃ¡mara Agropecuaria del Oriente (CAO), junto a sus subsectores, presentÃ³ este martes 17 de diciembre el balance de gestiÃ³n del sector productivo correspondiente a este 2019, al que calificÃ³ de regular, debido a que el incremento de la producciÃ³n agrÃ­cola fue de apenas el 6,3 % y la pecuaria de 2,3 %, ademÃ¡s que los bajos precios internacionales generaron este aÃ±o una disminuciÃ³n de ingresos del 6% en comparaciÃ³n al 2018.                    "
"

                    19                  

				  DICIEMBRE                  
","

                    Más de 45 millones de dólares en plaguicidas ilegales, falsificados, adulterados e incluso mezclados                  
","
                  Un 15 % del comercio de plaguicidas en el mundo corresponde a productos ilegales, según la Agencia de Naciones Unidas Contra el Crimen Interregional (UNICRI), dependiente de la ONU. En Bolivia la situación no es diferente. La Asociación de Proveedores de Insumos Agropecuarios (APIA) y el Instituto Boliviano de Comercio Exterior (IBCE), informaron hoy que un volumen mayor al 14% -en relación al total de importaciones legales de agroquímicos- son plaguicidas ilegales, falsificados, adulterados e incluso mezclados que se comercializan en el país por un valor superior a los 45 millones de dólares, con pérdidas en recaudaciones por 6,5 millones dólares, según el estudio “Comercio Ilegal de Plaguicidas en Bolivia”                "
"

                    17                  

				  DICIEMBRE                  
","

                    México realiza quinta mayor compra en la historia de maíz de EE.UU.                  
","
                  Exportadores estadounidenses registraron su quinta mayor venta de maíz en la historia, dijo el gobierno el jueves, con compradores mexicanos adquiriendo hasta 1,6 millones de toneladas sólo días después que Estados Unidos, México y Canadá firmaron un renovado acuerdo comercial tras años de negociaciones.                    "
"

                    12                  

				  DICIEMBRE                  
","

                    Cosecha mundial de nueces se estima en 969 mil toneladas para temporada 2019/2020                  
","
                  El INC ha publicado su Ãºltima RevisiÃ³n estadÃ­stica global con actualizaciones del pronÃ³stico de producciÃ³n 2019/2020 sobre los frutos secos, cacahuetes y frutas deshidratadas. Las cosechas de frutos secos del hemisferio norte han progresado a un ritmo normal en la mayorÃ­a de las zonas productoras, acorde a las expectativas generales, tanto en tÃ©rminos de volumen como de calidad.                    "
"

                    10                  

				  DICIEMBRE                  
","

                    El mercado de la soya transgÃ©nica serÃ¡ testigo de un crecimiento sobresaliente en 2017 a 2026                  
","
                  El reciente estudio de mercado publicado por Fact.MR proporciona informaciÃ³n valiosa relacionada con el potencial de crecimiento general del mercado de la soja transgÃ©nica durante el perÃ­odo de pronÃ³stico 2017 a 2026.                     "
"

                    05                  

				  DICIEMBRE                  
","

                    La soja vuelve a subir en Chicago, limitada por la incertidumbre del acuerdo comercial                  
","
                  En la jornada de ayer Trump declarÃ³ que un acuerdo con China podrÃ­a tener que esperar hasta despuÃ©s de las elecciones presidenciales en Estados Unidos.                     "
"

                    03                  

				  DICIEMBRE                  
","

                    Crecieron las exportaciones argentinas de pollo                  
","
                  SegÃºn CONINAGRO (ConfederaciÃ³n Intercooperativa Agropecuaria Limita) entre enero y septiembre, las exportaciones crecieron 40 % y casi la mitad de las compras las hizo el gigante asiÃ¡tico.                     "
"

                    28                  

				  NOVIEMBRE                  
","

                    10.000 agricultores descienden sobre BerlÃ­n en sus tractores para protestar contra las nuevas restricciones del paÃ­s sobre fertilizantes y pesticidas                  
","
                  10.000 agricultores con 5.000 tractores se reunieron en la carretera frente a la Puerta de Brandenburgo de BerlÃ­n.Â Los vehÃ­culos bloquearon el trÃ¡fico en la capital alemana para protestar contra los lÃ­mites ambientales restrictivos propuestos.                    "
"

                    26                  

				  NOVIEMBRE                  
","

                    La soya no logra revertir la tendencia negativa y vuelve a caer en Chicago                  
","
                  Los futuros de soya operan con leves bajas y se perfilan para cerrar una tercer semana consecutiva de pÃ©rdidas. Se diluye la llegada a una primera fase de acuerdo en el corto plazo a pesar de que continÃºan las tratativas entre ambos paÃ­ses.                  "
"

                    21                  

				  NOVIEMBRE                  
","

                    Menos del 2 % de la poblaciÃ³n argentina habita hoy en el campo                  
","
                  Un total de 732.986 argentinos vive hoy en establecimientos rurales, ya sea como dueÃ±os, familiares o trabajadores. Estimando que la poblaciÃ³n argentina es de unos 40 millones de habitantes, se pude concluir que el 1,8% de la poblaciÃ³n nacional habita en el campo.                  "
"

                    19                  

				  NOVIEMBRE                  
","

                    Los commodities agrÃ­colas cerraron la semana de Chicago en baja                  
","
                  Los granos cerraron una jornada de poco movimiento de precios. Las principales pÃ©rdidas se las llevÃ³ el maÃ­z. Por Ãºltimo, â€œel trigo cerrÃ³ con pÃ©rdidas de 1,8 U$S/tn.                   "
"

                    14                  

				  NOVIEMBRE                  
","

                    China habilita más plantas frigoríficas para la exportación de carne argentina                  
","
                  Son otras 19 instalaciones de carne vacuna, porcina, aviar y ovina, que se agregan a otras ocho que se habían habilitado la semana pasada.                    "
"

                    12                  

				  NOVIEMBRE                  
","

                    La soya, un actor central para la bioeconomía mundial                  
","
                  El Ingeniero Agrónomo y profesor universitario Fernando Vilella analizó la importancia de la soya y sus derivados en la bioeconomía mundial. “En el 100 % de la soya 18 % es aceite y el resto es el concentrado que forma el alimento balanceado”.                      "
"

                    07                  

				  NOVIEMBRE                  
","

                    Las veinte plagas agrÃ­colas que hacen temblar a Europa con pÃ©rdidas de 40.000 millones al aÃ±o                  
","
                  El comercio internacional y el cambio climÃ¡tico introducen nuevas enfermedades para las que no hay tratamiento. El Ejecutivo europeo ha publicado una lista en la que identifica las 20 peores plagas agrÃ­colas que podrÃ­an extenderse por Europa.                     "
"

                    05                  

				  NOVIEMBRE                  
","

                    Lanzan Perspectivas para la Agricultura de AmÃ©rica 2019-2020                  
","
                  Descarga el informe Perspectivas de la agricultura y del desarrollo rural en las AmÃ©ricas: una mirada hacia AmÃ©rica Latina y el Caribe 2019-2020 elaborado por IICA FAO CEPAL.                     "
"

                    31                  

				  OCTUBRE                  
","

                    En directo, 34 paÃ­ses de AmÃ©rica debaten los desafÃ­os del futuro de la agroindustria                  
","
                  Se lleva a cabo una cumbre en Costa Rica, donde los ministros de de Agricultura y GanaderÃ­a de cada naciÃ³n debaten sobre desafÃ­os econÃ³micos, comerciales, ambientales y demogrÃ¡ficos.                     "
"

                    29                  

				  OCTUBRE                  
","

                    JapÃ³n visitÃ³ Argentina para ampliar la importaciÃ³n de carne argentina                  
","
                  Con la visita se buscÃ³ analizar y verificar todo el sistema sanitario bovino argentino para lograr en un futuro, la exportaciÃ³n de carne bovina de la zona libre de fiebre aftosa con vacunaciÃ³n.                  "
